account_id,contract_tier,contract_duration_months,tenure_months,monthly_recurring_revenue,licensed_seats,active_users_last_30d,seat_utilization_ratio,login_frequency_last_30d,login_decay_ratio,feature_adoption_score,support_tickets_last_90d,p1_tickets_last_30d,ticket_escalation_velocity,csm_touchpoints_last_90d,billing_overdue_days,nps_score,churn
ACC-17548,SMB,24,27,777.83,16,15,0.9375,8.51,1.0611,0.6059,5,0,0.0001,7,0,31.0,0
ACC-17549,SMB,12,29,553.01,29,24,0.8276,5.68,1.2188,0.7164,5,1,1.8,4,8,15.0,0
ACC-17550,SMB,12,29,2320.28,15,12,0.8,7.73,1.3672,0.3202,2,0,0.0001,3,0,,0
ACC-17551,Mid-Market,12,11,7289.01,46,29,0.6304,18.81,1.2404,0.4335,4,2,4.4997,2,0,,1
ACC-17552,SMB,12,11,2069.54,31,25,0.8065,6.82,1.2316,0.6216,5,0,0.0001,1,0,63.0,0
ACC-17553,Mid-Market,24,21,2030.45,141,134,0.9504,11.34,2.2469,0.7761,4,0,0.0001,1,0,,0
ACC-17554,Mid-Market,36,24,6431.85,39,26,0.6667,7.13,1.1073,0.7492,3,0,0.0001,4,0,35.0,0
ACC-17555,Mid-Market,12,24,5692.37,39,25,0.641,18.07,0.944,0.4874,2,1,4.4995,7,0,26.0,0
ACC-17556,Enterprise,12,25,11341.89,402,305,0.7587,21.96,0.8201,0.4915,4,0,0.0001,4,0,34.0,0
ACC-17557,Mid-Market,12,22,7765.84,75,56,0.7467,13.03,1.3509,0.7119,11,1,0.8182,7,0,9.0,0
ACC-17558,Mid-Market,24,20,4648.16,97,75,0.7732,15.87,0.7604,0.6448,3,1,2.9998,3,0,,0
ACC-17559,SMB,36,11,1755.72,26,16,0.6154,21.88,0.6875,0.5949,4,1,2.2499,3,0,38.0,0
ACC-17560,SMB,24,20,1321.88,13,10,0.7692,25.48,1.0468,0.9331,5,0,0.0001,3,0,,0
ACC-17561,SMB,24,39,1022.07,17,15,0.8824,7.6,1.4042,0.7283,4,1,2.2499,3,0,25.0,0
ACC-17562,Enterprise,24,14,15575.36,764,650,0.8508,16.08,1.3772,0.8001,5,0,0.0001,6,0,3.0,0
ACC-17563,SMB,12,13,524.8,22,15,0.6818,13.03,0.9304,0.4442,1,0,0.0003,3,0,,0
ACC-17564,Mid-Market,24,23,4218.93,55,36,0.6545,13.99,0.9395,0.669,5,0,0.0001,4,0,50.0,0
ACC-17565,SMB,24,8,1247.39,22,18,0.8182,16.33,0.8334,0.7359,6,1,1.5,4,0,,0
ACC-17566,SMB,24,18,1557.53,13,5,0.3846,14.78,0.9416,0.5694,7,0,0.0,3,0,,0
ACC-17567,Enterprise,24,30,21989.65,494,369,0.747,13.7,1.0734,0.9163,5,0,0.0001,2,0,,0
ACC-17568,SMB,24,18,1851.32,8,5,0.625,12.92,0.8355,0.5953,1,2,17.9949,3,0,-17.0,1
ACC-17569,Enterprise,24,18,9590.08,694,594,0.8559,18.6,0.942,0.5784,2,0,0.0001,6,0,,0
ACC-17570,Mid-Market,36,4,9882.21,115,108,0.9391,7.24,0.9292,0.6738,4,1,2.2499,1,0,-10.0,0
ACC-17571,Mid-Market,36,14,9918.67,91,74,0.8132,12.0,1.178,0.631,2,0,0.0001,4,0,,0
ACC-17572,Enterprise,24,9,28500.58,491,406,0.8269,10.07,0.6049,0.8156,4,0,0.0001,4,0,-19.0,0
ACC-17573,SMB,12,7,1058.39,9,6,0.6667,7.34,0.9129,0.6282,3,1,2.9998,1,0,,1
ACC-17574,Enterprise,12,16,38651.8,418,368,0.8804,22.95,0.9696,0.7769,6,0,0.0,1,0,10.0,0
ACC-17575,Enterprise,24,24,31347.56,392,257,0.6556,9.1,0.763,0.5408,4,1,2.2499,2,0,,0
ACC-17576,Mid-Market,12,15,4335.96,85,59,0.6941,5.35,0.6596,0.8859,4,0,0.0001,1,0,,0
ACC-17577,SMB,12,27,2233.72,30,20,0.6667,19.26,0.6797,0.4929,2,1,4.4995,5,0,54.0,0
ACC-17578,SMB,12,24,2084.36,25,21,0.84,21.08,1.057,0.7713,4,0,0.0001,4,0,,0
ACC-17579,SMB,24,12,1682.76,10,4,0.4,22.96,1.1111,0.8295,2,0,0.0001,1,0,38.0,0
ACC-17580,SMB,12,13,1719.78,20,15,0.75,24.56,1.1352,0.8285,4,0,0.0001,10,0,,0
ACC-17581,Mid-Market,12,5,6667.57,113,60,0.531,16.09,1.2852,0.8179,2,1,4.4995,3,0,48.0,0
ACC-17582,Enterprise,12,47,14000.96,253,130,0.5138,7.02,1.1422,0.8429,1,0,0.0003,1,0,-0.0,0
ACC-17583,Enterprise,24,9,35436.73,606,517,0.8531,5.48,1.3261,0.624,1,2,17.9949,4,0,56.0,0
ACC-17584,Mid-Market,12,19,4759.97,44,31,0.7045,7.87,1.352,0.9678,4,0,0.0001,0,0,27.0,0
ACC-17585,SMB,12,16,1899.7,19,16,0.8421,18.74,0.7662,0.6484,1,2,17.9949,8,0,60.0,1
ACC-17586,Mid-Market,24,38,4788.3,135,120,0.8889,13.48,0.7809,0.7981,5,0,0.0001,4,0,37.0,0
ACC-17587,SMB,24,20,846.42,5,4,0.8,10.97,0.9583,0.9241,2,0,0.0001,3,0,,0
ACC-17588,Mid-Market,12,17,2234.24,116,89,0.7672,17.63,0.6803,0.5689,4,0,0.0001,5,0,,0
ACC-17589,Enterprise,24,33,39316.28,457,236,0.5164,16.27,1.1415,0.5654,7,0,0.0,2,0,19.0,0
ACC-17590,Enterprise,12,19,20088.6,129,68,0.5271,13.84,0.7634,0.8938,2,0,0.0001,3,0,,0
ACC-17591,SMB,24,10,920.67,7,6,0.8571,16.9,1.2045,0.6789,5,2,3.5998,5,0,,1
ACC-17592,SMB,12,23,1947.21,30,25,0.8333,14.54,0.9344,0.8343,1,2,17.9949,9,0,-9.0,1
ACC-17593,SMB,12,7,2240.43,21,14,0.6667,13.9,1.4747,0.8565,6,0,0.0,5,0,65.0,0
ACC-17594,Enterprise,24,9,40044.91,194,162,0.8351,14.72,0.8839,0.7705,5,0,0.0001,5,0,49.0,0
ACC-17595,SMB,24,13,994.06,15,8,0.5333,12.6,0.8755,0.8398,5,0,0.0001,4,0,,0
ACC-17596,Mid-Market,12,8,6074.13,139,111,0.7986,27.54,0.842,0.6194,3,0,0.0001,7,0,16.0,0
ACC-17597,Enterprise,12,14,35048.44,993,742,0.7472,10.66,1.0017,0.9094,2,0,0.0001,2,0,,0
ACC-17598,SMB,24,3,634.4,8,7,0.875,39.03,1.1373,0.9081,1,0,0.0003,8,0,14.0,0
ACC-17599,Mid-Market,24,18,2675.89,104,86,0.8269,7.15,0.8199,0.8697,7,0,0.0,2,0,31.0,0
ACC-17600,SMB,12,22,1221.21,19,16,0.8421,8.9,0.9479,0.6089,3,0,0.0001,3,0,15.0,0
ACC-17601,Enterprise,24,12,24412.9,261,239,0.9157,4.14,0.9089,0.8451,2,0,0.0001,4,4,72.0,0
ACC-17602,Mid-Market,12,6,7870.82,73,63,0.863,10.83,0.9959,0.6734,3,0,0.0001,3,0,41.0,0
ACC-17603,SMB,12,17,1102.82,15,12,0.8,10.83,0.6412,0.859,5,0,0.0001,1,0,4.0,0
ACC-17604,Mid-Market,12,24,5865.72,86,73,0.8488,12.21,1.0687,0.8779,2,1,4.4995,6,0,1.0,0
ACC-17605,SMB,12,7,2407.85,10,9,0.9,22.31,0.8251,0.332,2,0,0.0001,4,0,62.0,0
ACC-17606,Enterprise,12,60,43631.76,231,204,0.8831,6.99,0.894,0.537,6,0,0.0,3,0,30.0,0
ACC-17607,Mid-Market,12,19,4543.48,111,80,0.7207,16.33,1.1981,0.8136,1,0,0.0003,4,0,62.0,0
ACC-17608,Mid-Market,12,25,8224.57,80,64,0.8,11.02,0.9886,0.8513,3,0,0.0001,4,0,-4.0,0
ACC-17609,Mid-Market,12,55,5476.91,62,52,0.8387,7.08,1.1482,0.8846,4,0,0.0001,2,0,,0
ACC-17610,Mid-Market,12,21,3240.45,71,33,0.4648,28.42,0.7268,0.5224,2,0,0.0001,2,8,-12.0,0
ACC-17611,Enterprise,12,10,13558.06,386,306,0.7927,12.35,1.7676,0.6958,5,2,3.5998,3,0,51.0,1
ACC-17612,SMB,24,11,1615.94,24,18,0.75,16.85,1.1563,0.4428,5,0,0.0001,4,0,76.0,0
ACC-17613,Mid-Market,12,29,4078.81,103,97,0.9417,10.37,1.4056,0.9342,3,1,2.9998,7,0,-60.0,0
ACC-17614,Mid-Market,24,26,3255.9,137,94,0.6861,18.1,1.2183,0.681,2,0,0.0001,6,0,,0
ACC-17615,Mid-Market,12,29,2437.99,109,92,0.844,8.16,0.8013,0.6284,5,1,1.8,4,0,32.0,0
ACC-17616,Mid-Market,12,23,6869.98,143,111,0.7762,13.67,0.7634,0.8187,3,0,0.0001,8,0,15.0,0
ACC-17617,SMB,24,21,547.69,20,14,0.7,7.92,1.0211,0.6643,1,0,0.0003,6,0,,0
ACC-17618,SMB,36,3,1963.48,12,7,0.5833,7.99,0.8022,0.6256,2,1,4.4995,5,0,36.0,0
ACC-17619,Mid-Market,12,25,4764.96,93,68,0.7312,27.3,0.7205,0.4803,9,0,0.0,4,0,-19.0,0
ACC-17620,SMB,12,21,1964.42,24,18,0.75,13.02,0.7282,0.5178,4,0,0.0001,1,0,,0
ACC-17621,Mid-Market,24,9,7360.21,115,110,0.9565,12.96,1.2728,0.7561,6,1,1.5,2,0,46.0,0
ACC-17622,Enterprise,36,11,42890.45,240,158,0.6583,12.15,0.6747,0.8044,3,0,0.0001,4,0,68.0,0
ACC-17623,SMB,36,27,2068.91,26,14,0.5385,13.26,0.8181,0.6884,3,0,0.0001,4,0,4.0,0
ACC-17624,Mid-Market,12,56,8162.13,64,29,0.4531,16.17,0.8438,0.4709,6,0,0.0,4,0,30.0,0
ACC-17625,SMB,12,30,1093.86,19,15,0.7895,8.27,0.964,0.9456,6,1,1.5,0,0,61.0,0
ACC-17626,SMB,24,40,971.48,20,14,0.7,11.61,0.8452,0.8362,6,0,0.0,4,0,64.0,0
ACC-17627,Mid-Market,24,6,4041.88,110,86,0.7818,18.13,1.328,0.4887,3,1,2.9998,4,0,39.0,0
ACC-17628,SMB,24,31,2424.4,26,22,0.8462,11.04,1.1405,0.7828,2,1,4.4995,4,0,,0
ACC-17629,SMB,24,26,2092.0,16,14,0.875,9.74,1.0249,0.4476,3,0,0.0001,2,0,,0
ACC-17630,Mid-Market,24,20,4590.73,137,100,0.7299,18.45,0.9533,0.602,3,0,0.0001,2,0,49.0,0
ACC-17631,Mid-Market,12,13,5671.18,115,84,0.7304,6.59,0.8616,0.5293,3,0,0.0001,6,0,,0
ACC-17632,Mid-Market,12,22,4994.65,107,81,0.757,19.71,1.2927,0.6143,5,0,0.0001,5,0,86.0,0
ACC-17633,SMB,24,28,1445.7,28,15,0.5357,18.09,1.0146,0.9255,3,0,0.0001,3,0,,0
ACC-17634,SMB,12,17,632.0,13,11,0.8462,7.06,1.1342,0.8432,2,0,0.0001,7,0,-8.0,0
ACC-17635,Enterprise,12,11,33583.36,625,607,0.9712,34.24,0.8194,0.8166,3,0,0.0001,3,0,26.0,0
ACC-17636,Mid-Market,12,36,2037.83,89,59,0.6629,4.51,1.3323,0.7139,3,2,5.9995,5,0,81.0,0
ACC-17637,Mid-Market,12,14,3074.34,59,42,0.7119,15.19,2.4002,0.4446,2,2,8.9988,3,0,,1
ACC-17638,Enterprise,12,20,28757.05,124,99,0.7984,16.54,0.8523,0.6637,3,1,2.9998,1,0,33.0,0
ACC-17639,Enterprise,24,4,38667.45,842,621,0.7375,12.02,1.104,0.8163,6,2,2.9999,8,0,19.0,0
ACC-17640,Mid-Market,12,10,8708.67,32,25,0.7812,21.31,2.3658,0.5256,1,0,0.0003,6,0,,0
ACC-17641,Mid-Market,12,32,9299.81,140,117,0.8357,12.72,0.9454,0.8723,3,0,0.0001,5,0,,0
ACC-17642,Mid-Market,12,30,6583.99,94,73,0.7766,16.35,0.8476,0.6345,7,0,0.0,4,0,,0
ACC-17643,Mid-Market,12,22,5057.64,65,48,0.7385,17.46,0.9914,0.6538,4,0,0.0001,6,0,69.0,0
ACC-17644,Enterprise,36,5,40248.46,865,525,0.6069,18.13,0.9314,0.5748,8,1,1.125,5,0,,0
ACC-17645,SMB,24,11,1990.75,34,25,0.7353,11.55,0.6875,0.5112,5,0,0.0001,1,0,41.0,0
ACC-17646,Mid-Market,12,46,7253.42,60,32,0.5333,9.38,1.0653,0.3685,2,1,4.4995,4,0,-24.0,0
ACC-17647,Mid-Market,24,18,4829.53,65,44,0.6769,8.16,0.6784,0.4942,2,3,13.4981,6,0,-28.0,1
ACC-17648,Mid-Market,12,27,4966.68,77,44,0.5714,11.04,1.1026,0.6239,5,0,0.0001,7,0,38.0,0
ACC-17649,Mid-Market,36,11,2339.72,116,52,0.4483,11.83,1.3519,0.4818,3,0,0.0001,1,0,-16.0,0
ACC-17650,Enterprise,12,17,38661.44,463,282,0.6091,13.96,0.8886,0.6951,3,0,0.0001,5,0,74.0,0
ACC-17651,Enterprise,12,11,23542.88,737,495,0.6716,5.06,0.6279,0.8016,3,0,0.0001,7,28,-35.0,0
ACC-17652,Enterprise,24,14,9268.04,270,167,0.6185,14.39,0.7342,0.7897,3,0,0.0001,5,4,52.0,0
ACC-17653,SMB,24,10,2160.07,5,5,1.0,11.41,0.9645,0.7063,4,0,0.0001,3,0,49.0,0
ACC-17654,SMB,12,15,845.95,12,10,0.8333,28.27,0.9169,0.7865,4,3,6.7496,1,0,,1
ACC-17655,SMB,24,16,1369.47,34,17,0.5,8.93,0.6835,0.7444,4,0,0.0001,4,0,,0
ACC-17656,SMB,12,26,449.48,17,9,0.5294,5.84,0.8018,0.7432,1,0,0.0003,6,0,47.0,0
ACC-17657,SMB,36,5,1694.54,34,28,0.8235,2.79,1.1517,0.6011,4,0,0.0001,3,0,,0
ACC-17658,Mid-Market,12,8,9392.61,112,73,0.6518,19.69,0.8007,0.8797,2,0,0.0001,7,0,43.0,0
ACC-17659,Mid-Market,36,17,2011.64,77,52,0.6753,10.44,0.9796,0.5197,3,0,0.0001,2,0,35.0,0
ACC-17660,Enterprise,12,8,26247.97,223,142,0.6368,10.21,1.2484,0.8634,1,0,0.0003,3,0,,0
ACC-17661,Mid-Market,12,9,5935.09,82,57,0.6951,16.7,0.8853,0.852,6,0,0.0,3,0,70.0,0
ACC-17662,SMB,36,39,744.09,14,11,0.7857,12.58,1.2602,0.3783,3,0,0.0001,1,0,-38.0,0
ACC-17663,Mid-Market,36,25,8492.63,133,108,0.812,10.74,0.9485,0.3731,4,0,0.0001,5,4,52.0,0
ACC-17664,Mid-Market,24,15,4052.77,144,107,0.7431,9.37,0.6837,0.5848,2,0,0.0001,2,0,,0
ACC-17665,Mid-Market,12,11,5747.4,81,71,0.8765,7.66,1.2251,0.815,5,0,0.0001,3,0,35.0,0
ACC-17666,Mid-Market,12,41,2266.89,57,28,0.4912,14.02,1.0053,0.2911,2,1,4.4995,8,0,,0
ACC-17667,SMB,12,7,756.94,19,16,0.8421,6.13,0.6463,0.8975,5,0,0.0001,6,0,25.0,0
ACC-17668,SMB,12,29,1057.55,12,9,0.75,4.28,0.891,0.5226,8,0,0.0,5,0,,0
ACC-17669,Mid-Market,24,42,3346.99,62,35,0.5645,19.09,0.7378,0.7892,6,1,1.5,0,0,,0
ACC-17670,SMB,12,17,1644.33,22,15,0.6818,3.5,1.3262,0.7738,6,0,0.0,2,4,13.0,0
ACC-17671,Mid-Market,24,21,6922.53,31,21,0.6774,15.27,0.8754,0.795,6,0,0.0,1,0,41.0,0
ACC-17672,SMB,24,22,734.81,23,16,0.6957,11.78,1.1211,0.8084,6,0,0.0,4,16,70.0,0
ACC-17673,Mid-Market,12,25,6283.98,101,98,0.9703,10.68,0.9625,0.6322,5,1,1.8,2,4,,0
ACC-17674,Mid-Market,24,20,3117.47,65,55,0.8462,9.75,1.1774,0.8079,1,0,0.0003,4,0,,0
ACC-17675,Mid-Market,24,21,2035.35,142,117,0.8239,17.15,1.1303,0.667,3,1,2.9998,2,0,31.0,0
ACC-17676,SMB,24,10,2444.59,11,8,0.7273,18.79,1.0808,0.5734,6,1,1.5,3,0,27.0,0
ACC-17677,SMB,12,5,2352.03,29,26,0.8966,5.73,2.0768,0.456,3,0,0.0001,2,0,,0
ACC-17678,Enterprise,24,28,30679.72,101,94,0.9307,16.62,1.1568,0.8313,3,1,2.9998,4,0,100.0,0
ACC-17679,Enterprise,12,8,14667.27,568,514,0.9049,24.02,1.0213,0.8861,8,0,0.0,1,0,21.0,0
ACC-17680,SMB,12,38,2189.69,15,12,0.8,17.08,0.8911,0.7015,1,0,0.0003,5,0,,0
ACC-17681,Mid-Market,24,16,9269.78,98,85,0.8673,11.22,1.0364,0.6204,7,0,0.0,7,0,67.0,0
ACC-17682,Mid-Market,24,48,2866.61,141,98,0.695,19.5,1.6643,0.9202,1,2,17.9949,4,0,58.0,0
ACC-17683,Mid-Market,12,21,6054.03,105,95,0.9048,9.12,1.245,0.8483,4,0,0.0001,1,0,,0
ACC-17684,Enterprise,24,13,20097.7,740,359,0.4851,5.27,0.9889,0.7036,3,1,2.9998,6,0,,0
ACC-17685,SMB,36,24,465.81,29,18,0.6207,17.24,1.1262,0.6679,4,0,0.0001,3,0,,0
ACC-17686,SMB,12,45,2164.36,26,24,0.9231,14.24,1.746,0.6286,1,0,0.0003,3,0,,0
ACC-17687,Mid-Market,24,18,5912.79,144,93,0.6458,9.37,0.8231,0.567,2,2,8.9988,1,16,,1
ACC-17688,Mid-Market,24,18,3347.94,123,106,0.8618,11.63,0.7083,0.5852,6,0,0.0,9,0,64.0,0
ACC-17689,SMB,24,17,1199.61,14,12,0.8571,10.06,1.8268,0.5903,4,0,0.0001,5,0,-15.0,0
ACC-17690,Enterprise,12,13,32262.14,174,124,0.7126,4.23,0.8389,0.287,5,1,1.8,6,0,56.0,0
ACC-17691,SMB,12,20,1159.33,32,23,0.7188,24.35,1.2309,0.6651,1,0,0.0003,4,0,39.0,0
ACC-17692,Mid-Market,36,22,5865.66,36,20,0.5556,27.62,0.7243,0.8355,6,1,1.5,5,0,-14.0,0
ACC-17693,Mid-Market,12,48,6756.14,71,53,0.7465,15.22,1.1457,0.9233,4,0,0.0001,2,0,58.0,0
ACC-17694,SMB,12,13,1768.58,23,12,0.5217,28.27,0.8367,0.7501,4,1,2.2499,11,12,14.0,0
ACC-17695,SMB,24,40,757.49,16,14,0.875,10.33,0.8796,0.6105,3,1,2.9998,5,0,20.0,0
ACC-17696,Mid-Market,12,22,4032.17,95,78,0.8211,10.11,1.2848,0.508,2,1,4.4995,2,0,,0
ACC-17697,SMB,24,24,2473.98,23,19,0.8261,12.59,0.8727,0.8392,4,0,0.0001,1,0,62.0,0
ACC-17698,Mid-Market,24,12,6253.36,35,31,0.8857,25.02,1.1304,0.619,4,0,0.0001,3,0,21.0,0
ACC-17699,Mid-Market,24,16,5807.07,68,61,0.8971,13.69,1.3165,0.6627,4,0,0.0001,3,8,,0
ACC-17700,SMB,24,14,519.08,21,17,0.8095,8.27,1.1111,0.6819,7,0,0.0,2,0,24.0,0
ACC-17701,SMB,12,26,1607.63,10,9,0.9,21.83,1.0376,0.4922,4,0,0.0001,4,0,,0
ACC-17702,Mid-Market,12,9,9540.34,51,40,0.7843,5.35,0.7289,0.5162,2,1,4.4995,3,0,-7.0,0
ACC-17703,Mid-Market,24,9,6839.13,102,71,0.6961,6.9,0.9261,0.6743,5,1,1.8,6,0,55.0,0
ACC-17704,Enterprise,12,4,35442.8,835,595,0.7126,9.93,1.6806,0.6019,1,1,8.9976,2,0,55.0,0
ACC-17705,Enterprise,36,25,8562.77,881,478,0.5426,17.13,0.8078,0.728,2,0,0.0001,1,0,14.0,0
ACC-17706,Mid-Market,24,8,5113.44,119,102,0.8571,12.02,1.0002,0.8771,7,0,0.0,4,0,,0
ACC-17707,SMB,12,17,1765.25,13,11,0.8462,7.35,0.9089,0.7621,2,0,0.0001,5,0,16.0,0
ACC-17708,Mid-Market,24,7,6518.84,70,64,0.9143,15.8,0.8679,0.3788,4,0,0.0001,3,0,,0
ACC-17709,SMB,12,17,1911.4,29,20,0.6897,15.27,0.749,0.7398,5,0,0.0001,7,0,55.0,0
ACC-17710,Enterprise,12,17,41726.13,384,369,0.9609,6.63,1.1079,0.8406,2,2,8.9988,5,0,,1
ACC-17711,Mid-Market,24,12,5359.99,43,34,0.7907,19.79,1.1126,0.6434,5,0,0.0001,4,0,-18.0,0
ACC-17712,Mid-Market,24,22,8616.78,68,50,0.7353,3.45,1.8132,0.748,6,0,0.0,3,0,13.0,0
ACC-17713,Mid-Market,12,12,7229.82,35,27,0.7714,5.26,0.9655,0.8199,3,0,0.0001,2,0,87.0,0
ACC-17714,Enterprise,12,28,42543.37,809,489,0.6044,15.52,1.2547,0.7875,4,0,0.0001,7,0,,0
ACC-17715,SMB,12,32,1654.72,32,29,0.9062,8.92,2.2114,0.6534,4,0,0.0001,3,0,36.0,0
ACC-17716,Mid-Market,12,33,7689.28,118,75,0.6356,12.81,0.8214,0.7622,3,0,0.0001,6,0,34.0,0
ACC-17717,SMB,12,17,1891.04,29,28,0.9655,24.57,0.7838,0.757,3,1,2.9998,3,0,46.0,0
ACC-17718,Mid-Market,12,24,9668.98,75,44,0.5867,6.11,1.141,0.6131,5,0,0.0001,5,0,,0
ACC-17719,SMB,24,17,1286.42,18,14,0.7778,23.34,0.8147,0.5984,5,0,0.0001,5,0,41.0,0
ACC-17720,Mid-Market,36,22,5286.6,56,22,0.3929,9.37,1.474,0.8598,5,1,1.8,4,0,78.0,0
ACC-17721,SMB,12,18,1400.01,7,6,0.8571,5.82,1.3063,0.8364,3,0,0.0001,4,0,31.0,0
ACC-17722,Enterprise,12,19,39160.16,715,493,0.6895,22.8,1.1,0.6268,5,0,0.0001,6,0,-35.0,0
ACC-17723,SMB,24,39,887.93,18,16,0.8889,10.49,0.8782,0.8178,1,0,0.0003,5,0,,0
ACC-17724,SMB,24,5,1859.89,28,21,0.75,6.46,1.139,0.579,4,0,0.0001,3,0,,0
ACC-17725,Enterprise,36,19,33569.82,691,514,0.7438,6.52,1.9719,0.4328,3,0,0.0001,2,0,29.0,0
ACC-17726,Enterprise,12,19,23250.53,319,149,0.4671,31.31,0.9023,0.7972,3,0,0.0001,1,0,49.0,0
ACC-17727,Mid-Market,12,12,9438.67,102,86,0.8431,30.56,0.8961,0.9514,3,1,2.9998,2,0,,0
ACC-17728,SMB,12,23,2426.41,23,10,0.4348,17.81,1.1873,0.7918,8,0,0.0,5,0,,0
ACC-17729,Mid-Market,24,17,2094.92,61,54,0.8852,7.08,1.0941,0.8533,5,0,0.0001,8,0,32.0,0
ACC-17730,Mid-Market,12,13,2146.0,54,29,0.537,13.27,1.7184,0.7618,1,0,0.0003,2,0,,0
ACC-17731,Enterprise,24,19,16482.37,392,219,0.5587,13.02,0.8014,0.6457,3,0,0.0001,4,0,100.0,0
ACC-17732,Enterprise,12,40,13856.1,927,845,0.9115,16.12,1.2301,0.811,3,0,0.0001,4,0,64.0,0
ACC-17733,SMB,12,57,730.19,5,2,0.4,9.41,0.7901,0.5521,3,0,0.0001,5,0,,0
ACC-17734,Enterprise,24,15,39481.62,252,234,0.9286,9.11,1.0342,0.7081,2,1,4.4995,3,0,26.0,0
ACC-17735,Mid-Market,12,14,5853.82,132,94,0.7121,12.54,0.6978,0.6497,1,1,8.9976,2,0,49.0,0
ACC-17736,SMB,24,17,959.86,31,20,0.6452,7.44,0.6936,0.6366,4,0,0.0001,4,0,,0
ACC-17737,Mid-Market,12,6,4303.44,123,89,0.7236,19.03,0.9359,0.6144,3,1,2.9998,2,0,22.0,0
ACC-17738,SMB,12,16,961.75,32,19,0.5938,13.33,0.7135,0.7426,3,1,2.9998,3,12,1.0,0
ACC-17739,Enterprise,12,5,18200.05,589,374,0.635,37.03,0.7821,0.6807,0,0,1.0,8,0,24.0,0
ACC-17740,Mid-Market,12,5,5163.64,127,105,0.8268,6.73,0.7943,0.2107,8,0,0.0,4,0,19.0,0
ACC-17741,Enterprise,12,10,38970.27,958,375,0.3914,7.73,0.9053,0.5524,0,1,30001.0,5,0,,0
ACC-17742,SMB,24,22,890.56,27,23,0.8519,5.23,1.1879,0.287,2,0,0.0001,3,0,60.0,0
ACC-17743,Mid-Market,24,9,6818.23,42,22,0.5238,4.15,1.2284,0.6006,4,0,0.0001,8,0,,0
ACC-17744,Mid-Market,12,20,5012.3,39,19,0.4872,14.27,0.844,0.5483,2,0,0.0001,2,0,59.0,0
ACC-17745,Mid-Market,12,14,4280.9,85,79,0.9294,8.74,1.0099,0.899,1,1,8.9976,0,0,11.0,0
ACC-17746,Enterprise,36,12,29255.36,386,356,0.9223,16.29,0.8444,0.6029,3,0,0.0001,1,0,52.0,0
ACC-17747,SMB,12,29,2242.76,12,12,1.0,3.19,1.0006,0.6731,8,2,2.25,5,0,,1
ACC-17748,Mid-Market,12,18,5390.34,49,25,0.5102,14.72,0.8833,0.4404,7,0,0.0,1,0,,0
ACC-17749,SMB,12,22,758.16,14,12,0.8571,9.29,0.8807,0.8118,2,0,0.0001,7,0,-45.0,0
ACC-17750,Enterprise,24,14,25706.23,157,145,0.9236,14.74,0.8614,0.5455,5,1,1.8,4,0,,0
ACC-17751,SMB,12,26,586.81,11,9,0.8182,13.54,0.8077,0.6829,2,0,0.0001,7,0,,0
ACC-17752,Enterprise,24,8,13841.5,111,97,0.8739,16.2,1.4824,0.7704,4,0,0.0001,5,0,59.0,0
ACC-17753,Mid-Market,12,32,6624.62,83,63,0.759,7.98,1.3074,0.8516,3,0,0.0001,5,0,18.0,0
ACC-17754,Mid-Market,12,3,2582.2,59,42,0.7119,11.88,0.935,0.8741,3,0,0.0001,7,0,9.0,0
ACC-17755,SMB,12,4,1560.7,12,10,0.8333,11.56,1.1727,0.3575,2,0,0.0001,6,0,71.0,0
ACC-17756,Mid-Market,24,12,7629.81,69,53,0.7681,15.02,0.6176,0.3287,4,0,0.0001,2,0,,0
ACC-17757,SMB,24,14,1736.2,9,7,0.7778,27.88,0.8953,0.6573,8,1,1.125,1,0,17.0,0
ACC-17758,SMB,12,14,2250.69,27,21,0.7778,11.18,1.1588,0.8227,3,1,2.9998,3,4,,0
ACC-17759,Enterprise,12,9,21857.86,217,165,0.7604,8.38,0.7412,0.6832,3,0,0.0001,3,0,,0
ACC-17760,Mid-Market,24,41,9159.41,81,67,0.8272,8.69,2.4098,0.8742,3,0,0.0001,3,0,,0
ACC-17761,Enterprise,24,16,9377.19,829,619,0.7467,9.24,0.9255,0.6107,5,0,0.0001,4,0,69.0,0
ACC-17762,Mid-Market,12,33,9814.86,36,28,0.7778,12.19,0.9401,0.5596,0,0,1.0,10,0,,0
ACC-17763,SMB,24,5,1067.18,14,12,0.8571,12.17,0.7408,0.6987,6,0,0.0,5,0,21.0,0
ACC-17764,SMB,12,10,1095.41,30,23,0.7667,15.89,0.6949,0.8868,2,0,0.0001,6,8,21.0,0
ACC-17765,Mid-Market,12,8,2880.98,105,74,0.7048,17.01,0.7592,0.5802,4,1,2.2499,4,0,22.0,0
ACC-17766,Mid-Market,12,4,3125.28,53,50,0.9434,20.57,0.9843,0.2466,3,0,0.0001,7,0,,0
ACC-17767,Mid-Market,24,19,5612.25,117,107,0.9145,16.58,0.7779,0.6914,6,0,0.0,2,0,46.0,0
ACC-17768,Enterprise,12,12,40372.71,666,418,0.6276,22.34,0.7888,0.7124,5,0,0.0001,3,0,46.0,0
ACC-17769,SMB,24,7,626.78,15,12,0.8,15.57,0.8143,0.5057,1,2,17.9949,5,0,43.0,1
ACC-17770,Mid-Market,24,10,7502.91,74,59,0.7973,13.59,0.9407,0.7091,2,0,0.0001,7,0,27.0,0
